Name,hs,dhw,hs_and_dhw,cs,el
B1858,19.469,2.25,21.719,0.0,3.995
B1993,29.483,3.166,32.649,0.0,5.156
B2006,35.07,2.936,38.006,0.0,4.661
B1834,31.213,1.849,33.062,0.0,5.702
B2008,36.927,3.971,40.897999999999996,0.0,6.888
B2769,40.261,2.957,43.218,0.0,4.794
B1948,69.723,2.769,72.492,0.0,4.346
B2004,68.529,1.908,70.437,0.0,5.747
B2007,35.149,4.655,39.804,0.0,8.414
B1947,67.972,2.79,70.762,0.0,4.618
B2976,14.054,1.37,15.424,0.0,2.773
B1822,14.34,1.077,15.417,0.0,2.611
B2999,13.935,1.204,15.139000000000001,0.0,2.772
B2989,14.277,1.227,15.504,0.0,2.862
B2991,13.926,1.203,15.129,0.0,2.77
B2992,14.711,1.227,15.938,0.0,2.862
B1827,20.992,1.53,22.522000000000002,0.0,4.034
B1818,33.446,3.885,37.330999999999996,0.0,6.593
B2972,13.938,1.204,15.142000000000001,0.0,2.773
B2993,13.933,1.204,15.137,0.0,2.772
B1646,20.009,1.81,21.819,0.0,3.68
B1636,147.208,3.119,150.327,0.0,42.897
B1634,35.003,3.959,38.962,0.0,7.034
B2933,35.207,4.23,39.437,0.0,7.035
B2938,44.713,4.97,49.683,0.0,8.906
B1841,20.682,2.964,23.645999999999997,0.0,5.456
B1632,17.76,1.618,19.378,0.0,4.937
B1854,30.754,1.535,32.289,0.0,4.835
B1644,21.704,2.157,23.861,0.0,5.117
B1821,23.367,1.525,24.892,0.0,4.591
B1645,31.677,1.913,33.589999999999996,0.0,6.276
B1823,17.474,1.224,18.698,0.0,3.128
B1826,17.766,1.017,18.782999999999998,0.0,2.382
B1648,25.032,1.642,26.674,0.0,4.771
B2942,14.826,1.203,16.029,0.0,2.709
B1647,37.653,2.443,40.096,0.0,8.263
B1820,17.644,1.003,18.647,0.0,2.329
B1649,17.954,1.292,19.246000000000002,0.0,3.285
B1825,12.237,0.89,13.127,0.0,2.735
B2983,14.368,1.369,15.737,0.0,2.861
B1650,21.96,1.361,23.321,0.0,3.895
B2944,16.122,1.267,17.389,0.0,2.973
B1824,16.78,1.235,18.015,0.0,2.805
B2982,14.116,1.455,15.571,0.0,2.774
B2970,14.433,1.456,15.889,0.0,2.863
B1635,35.847,4.141,39.988,0.0,7.094
B2935,35.487,4.627,40.114000000000004,0.0,7.042
B2932,44.864,5.249,50.113,0.0,8.892
B2931,37.461,4.553,42.013999999999996,0.0,7.461
B2930,46.001,5.522,51.522999999999996,0.0,9.071
B2929,37.273,4.641,41.914,0.0,7.419
B2940,40.659,5.263,45.922,0.0,9.464
B2941,52.717,6.434,59.150999999999996,0.0,11.945
B2952,28.473,3.863,32.336,0.0,5.93
B2960,14.279,1.227,15.506,0.0,2.862
B2979,13.939,1.204,15.143,0.0,2.773
B2927,42.259,5.422,47.681,0.0,8.783
B2964,14.265,1.227,15.492,0.0,2.859
B1833,18.454,1.241,19.695,0.0,2.953
B2954,45.952,5.419,51.370999999999995,0.0,9.074
B2965,13.936,1.204,15.14,0.0,2.773
B2951,42.256,5.422,47.678,0.0,8.783
B1830,14.262,1.227,15.489,0.0,2.858
B1652,51.629,6.164,57.793,0.0,10.435
B1642,37.318,4.561,41.879,0.0,7.936
B2552,15.712,2.261,17.973,0.0,4.172
B2553,11.359,2.257,13.616,0.0,4.079
B1643,38.013,4.031,42.044,0.0,6.984
B2555,15.531,2.257,17.788,0.0,4.087
B2549,70.387,3.98,74.367,0.0,7.081
B1597,81.539,15.574,97.113,0.0,32.804
B1594,33.267,5.428,38.695,0.0,10.781
B1641,40.666,5.263,45.928999999999995,0.0,9.464
B2772,52.717,6.434,59.150999999999996,0.0,11.944
B2771,56.21,7.027,63.237,0.0,13.366
B2770,40.098,4.861,44.958999999999996,0.0,8.585
B1638,38.671,4.671,43.342,0.0,8.209
B1639,54.605,6.222,60.827,0.0,11.268
B1640,51.005,5.733,56.738,0.0,10.233
B1629,202.745,13.557,216.302,0.0,37.263
B1653,40.633,5.756,46.389,0.0,11.624
B2544,37.726,4.483,42.208999999999996,0.0,7.801
B2546,11.417,2.293,13.71,0.0,4.08
B2545,15.443,2.287,17.73,0.0,4.045
B1631,38.632,4.506,43.138,0.0,8.011
B1614,18.166,2.25,20.416,0.0,4.096
B1624,21.25,1.2,22.45,0.0,3.125
B1622,15.596,0.996,16.592,0.0,2.04
B1600,21.78,1.006,22.786,0.0,2.378
B1656,32.918,1.815,34.733,0.0,5.919
B1608,19.084,0.974,20.058,0.0,2.065
B1623,14.247,1.034,15.281,0.0,2.124
B1621,16.962,1.968,18.93,0.0,3.391
B1654,112.117,15.124,127.241,0.0,30.8
B2550,46.82,3.933,50.753,0.0,6.196
B1605,18.068,1.094,19.162000000000003,0.0,2.543
B1620,21.863,1.049,22.912,0.0,2.398
B1619,18.263,1.054,19.317,0.0,2.384
B2560,44.481,5.681,50.162,0.0,10.323
B2565,43.356,5.511,48.867000000000004,0.0,9.927
B2559,42.229,5.166,47.394999999999996,0.0,9.461
B2566,33.72,4.842,38.562,0.0,8.805
B2562,44.495,5.706,50.201,0.0,10.321
B2567,37.025,4.655,41.68,0.0,8.185
B2561,42.233,5.176,47.409,0.0,9.46
B2572,0.0,0.0,0.0,0.0,0.403
B1802,45.425,5.411,50.836,0.0,9.848
B1593,41.874,4.841,46.715,0.0,8.731
B1610,35.398,3.78,39.178000000000004,0.0,6.401
B1611,44.862,5.032,49.894000000000005,0.0,8.869
B2851,33.115,5.104,38.219,0.0,8.469
B1485,29.644,5.078,34.722,0.0,7.87
B2852,79.203,9.631,88.834,0.0,17.441
B2854,30.505,4.414,34.919,0.0,6.794
B2856,28.293,4.624,32.917,0.0,7.079
B2849,78.391,9.998,88.38900000000001,0.0,18.184
B1218,41.658,4.921,46.579,0.0,8.61
B2716,0.0,0.0,0.0,0.0,0.662
B1219,57.487,6.116,63.603,0.0,11.603
B1486,74.653,8.62,83.27300000000001,0.0,15.447
B2728,30.855,4.08,34.935,0.0,6.798
B2727,28.327,4.099,32.426,0.0,7.04
B2726,31.79,4.047,35.836999999999996,0.0,6.934
B2725,30.836,4.08,34.916,0.0,6.794
B2323,75.054,8.527,83.581,0.0,15.83
B2319,43.28,2.532,45.812,0.0,8.575
B2334,56.01,1.761,57.771,0.0,9.762
B2322,75.031,8.527,83.558,0.0,15.824
B2857,42.749,5.683,48.432,0.0,9.47
B2853,65.512,7.65,73.162,0.0,13.609
B2858,41.254,5.675,46.928999999999995,0.0,9.424
B2797,30.733,4.448,35.181,0.0,6.906
B2859,69.786,8.658,78.444,0.0,15.294
B2798,25.479,4.232,29.711,0.0,6.405
B2799,27.843,4.449,32.292,0.0,6.926
B2793,46.569,1.705,48.274,0.0,2.949
B2794,75.515,4.913,80.428,0.0,7.997
B2800,37.635,5.683,43.318,0.0,9.262
B1484,35.894,4.607,40.501,0.0,7.94
B2557,31.792,4.047,35.839,0.0,6.935
B3318,50.223,6.357,56.58,0.0,11.633
B2743,38.51,4.817,43.327,0.0,8.203
B1575,37.31,4.555,41.865,0.0,7.911
B1490,101.114,10.901,112.015,0.0,21.666
B1573,123.482,13.29,136.772,0.0,27.172
B2750,61.12,1.888,63.007999999999996,0.0,2.745
B1574,42.907,5.408,48.315,0.0,9.468
B1488,86.813,9.466,96.279,0.0,17.673
B2801,36.702,5.698,42.4,0.0,9.393
B1468,88.425,9.147,97.572,0.0,17.031
B3602,181.348,46.348,227.69600000000003,0.0,19.209
B1012,237.227,61.526,298.753,0.0,25.521
B1491,90.486,10.031,100.51700000000001,0.0,19.605
B1494,170.395,18.243,188.638,0.0,37.568
B1495,42.66,5.065,47.724999999999994,0.0,8.869
B1572,41.188,4.855,46.043000000000006,0.0,8.555
B3598,35.648,4.753,40.401,0.0,8.489
B3321,29.739,3.649,33.388,0.0,6.217
B3599,51.273,4.886,56.159000000000006,0.0,8.625
B1492,29.422,3.63,33.052,0.0,6.148
B2747,98.735,5.492,104.227,0.0,16.437
B3600,37.055,4.305,41.36,0.0,7.605
B2332,10.318,1.032,11.35,0.0,2.443
B2912,47.531,5.489,53.019999999999996,0.0,9.271
B2345,46.724,5.481,52.205,0.0,9.257
B3650,6.842,1.032,7.874,0.0,2.426
B3649,10.336,1.032,11.368,0.0,2.443
B2325,75.029,8.527,83.556,0.0,15.823
B3643,10.543,1.027,11.569999999999999,0.0,2.527
B3644,6.955,1.027,7.982,0.0,2.519
B3645,6.949,1.028,7.977,0.0,2.516
B2945,16.261,1.185,17.445999999999998,0.0,3.017
B1651,18.707,1.025,19.732,0.0,2.486
B2973,14.121,1.455,15.576,0.0,2.775
B2981,14.431,1.456,15.886999999999999,0.0,2.862
B2971,14.266,1.227,15.493,0.0,2.859
B1633,52.156,6.263,58.419,0.0,10.548
B2955,14.12,1.455,15.575,0.0,2.776
B2928,14.426,1.456,15.882,0.0,2.862
B2963,13.927,1.203,15.129999999999999,0.0,2.77
B2994,14.64,1.227,15.867,0.0,2.861
B1819,16.899,1.267,18.166,0.0,3.002
B2961,39.851,4.791,44.641999999999996,0.0,8.211
B2957,38.019,4.567,42.586,0.0,7.937
B2985,23.02,3.271,26.291,0.0,5.198
B2995,13.94,1.204,15.144,0.0,2.774
B2996,14.504,1.227,15.731,0.0,2.859
B2956,35.797,4.386,40.183,0.0,7.478
B2974,43.461,5.324,48.785,0.0,9.094
B2986,23.109,3.396,26.505000000000003,0.0,5.191
B2003,61.341,2.612,63.953,0.0,4.279
B1946,68.068,3.309,71.377,0.0,5.388
B2958,35.794,4.385,40.178999999999995,0.0,7.476
B2002,40.639,1.291,41.93,0.0,3.777
B1943,66.38,3.398,69.77799999999999,0.0,5.595
B1938,82.379,11.162,93.54100000000001,0.0,21.397
B1953,113.187,11.824,125.011,0.0,23.867
B2774,66.355,8.023,74.378,0.0,15.353
B3624,121.278,12.22,133.49800000000002,0.0,24.329
B2950,35.282,4.259,39.541,0.0,6.524
B2949,37.29,4.842,42.132,0.0,7.555
B1831,40.826,4.98,45.806,0.0,8.456
B2777,26.842,1.865,28.706999999999997,0.0,1.802
B2778,36.166,1.721,37.887,0.0,1.741
B1630,150.47,10.781,161.251,0.0,29.521
B1817,38.028,4.567,42.595,0.0,7.938
B2977,42.668,5.258,47.926,0.0,9.09
B1832,0.0,0.0,0.0,0.0,0.745
B2984,30.029,4.018,34.047,0.0,6.492
B1816,70.135,8.343,78.47800000000001,0.0,16.089
B1829,108.146,11.908,120.054,0.0,24.032
B1828,76.01,8.492,84.50200000000001,0.0,16.399
B1815,188.128,28.787,216.915,0.0,59.822
B1812,63.256,9.537,72.793,0.0,17.712
B1803,172.692,24.231,196.923,0.0,51.266
B1937,41.006,6.167,47.173,0.0,10.697
B2705,45.482,5.988,51.47,0.0,10.378
B2702,39.738,5.102,44.84,0.0,8.933
B1974,33.882,3.244,37.126,0.0,5.417
B2707,106.349,11.333,117.682,0.0,22.018
B1973,79.9,9.707,89.607,0.0,18.578
B3595,43.637,8.744,52.381,0.0,17.675
B1969,52.966,7.706,60.672000000000004,0.0,14.736
B2695,41.968,5.473,47.441,0.0,10.022
B1951,138.212,13.624,151.83599999999998,0.0,27.597
B3594,46.145,9.277,55.422000000000004,0.0,19.031
B1908,58.957,8.407,67.364,0.0,17.038
B1913,37.39,4.697,42.087,0.0,8.057
B1912,170.732,20.638,191.37,0.0,41.562
B1814,138.538,22.348,160.88600000000002,0.0,42.853
B1910,53.333,5.157,58.489999999999995,0.0,8.964
B1909,42.987,4.993,47.980000000000004,0.0,8.3
B1904,82.568,9.508,92.076,0.0,18.078
B2699,82.911,4.536,87.447,0.0,7.254
B2697,42.455,5.484,47.939,0.0,10.174
B3428,41.02,1.559,42.579,0.0,2.118
B2694,65.494,5.315,70.809,0.0,9.913
B1911,41.052,6.456,47.508,0.0,12.998
B2696,49.7,5.458,55.158,0.0,10.068
B2693,58.966,7.006,65.97200000000001,0.0,13.19
B1907,53.809,7.319,61.128,0.0,13.826
B1905,50.064,5.421,55.485,0.0,9.811
B1923,43.446,4.947,48.393,0.0,8.681
B2571,61.106,6.913,68.019,0.0,12.44
B1801,61.114,6.913,68.027,0.0,12.44
B2569,40.209,6.061,46.27,0.0,12.197
B2570,40.207,6.06,46.267,0.0,12.188
B1799,50.178,5.624,55.802,0.0,10.128
B1805,57.959,6.229,64.188,0.0,11.633
B1804,54.343,6.357,60.7,0.0,11.382
B1798,592.961,8.753,601.714,0.0,26.616
B2479,79.954,14.513,94.467,0.0,30.335
B1213,39.93,3.716,43.646,0.0,6.224
B1922,41.805,4.653,46.458,0.0,7.968
B1921,38.525,4.769,43.294,0.0,8.309
B3925,41.565,4.865,46.43,0.0,8.711
B1920,48.828,5.402,54.230000000000004,0.0,9.63
B3928,0.0,0.0,0.0,0.0,0.376
B1914,36.344,4.978,41.322,0.0,9.714
B1915,44.209,3.944,48.153000000000006,0.0,6.767
B3927,23.09,3.306,26.396,0.0,6.15
B1926,40.731,4.595,45.326,0.0,8.03
B1612,44.402,2.525,46.927,0.0,4.177
B1609,20.202,2.425,22.627000000000002,0.0,3.872
B1613,42.27,5.733,48.003,0.0,10.892
B1607,24.162,2.436,26.598,0.0,3.816
B2548,29.745,1.232,30.977,0.0,3.065
B1615,36.248,3.849,40.096999999999994,0.0,6.719
B1603,29.075,3.423,32.498,0.0,5.334
B1655,32.466,2.815,35.281,0.0,4.325
B1599,20.791,1.106,21.897000000000002,0.0,2.613
B1618,29.791,2.648,32.439,0.0,4.074
B1604,17.966,1.346,19.312,0.0,3.237
B1617,28.825,2.803,31.628,0.0,4.326
B1616,27.08,2.648,29.727999999999998,0.0,3.959
B1602,19.42,1.114,20.534000000000002,0.0,2.495
B1657,39.677,4.994,44.671,0.0,8.857
B2568,38.702,4.828,43.53,0.0,8.603
B1661,25.116,2.595,27.711,0.0,3.941
B1659,39.85,1.355,41.205,0.0,3.926
B1683,41.636,2.487,44.123000000000005,0.0,3.857
B1660,43.614,5.155,48.769,0.0,8.724
B1671,23.22,2.749,25.968999999999998,0.0,4.042
B1663,16.781,1.085,17.866,0.0,2.427
B2539,69.589,9.551,79.14,0.0,20.119
B2540,69.222,9.704,78.92599999999999,0.0,20.163
B2541,69.347,10.002,79.34899999999999,0.0,20.078
B2537,69.305,9.503,78.808,0.0,19.889
B2542,69.632,9.755,79.387,0.0,20.015
B1665,21.68,2.319,23.999,0.0,4.272
B1666,18.251,2.124,20.375,0.0,3.659
B2536,69.526,10.019,79.545,0.0,19.955
B2473,25.084,2.087,27.171,0.0,3.055
B1668,22.475,1.086,23.561,0.0,2.436
B2564,16.88,1.469,18.349,0.0,9.348
B1678,42.979,5.825,48.804,0.0,10.484
B2563,41.973,5.459,47.432,0.0,9.626
B1800,35.623,3.528,39.150999999999996,0.0,5.995
B3283,75.565,8.043,83.608,0.0,14.934
B1681,19.946,1.112,21.058,0.0,2.625
B1679,22.11,2.428,24.538,0.0,3.762
B2478,46.227,7.585,53.812,0.0,15.175
B1680,31.498,3.36,34.858000000000004,0.0,5.427
B2477,46.243,7.585,53.828,0.0,15.176
B1673,32.651,4.133,36.784000000000006,0.0,6.39
B1658,47.52,7.924,55.444,0.0,16.019
B1670,23.47,1.24,24.709999999999997,0.0,2.834
B1675,28.679,1.086,29.764999999999997,0.0,2.445
B1672,24.015,2.801,26.816000000000003,0.0,4.254
B1674,44.778,4.918,49.696,0.0,8.407
B1676,24.246,1.272,25.517999999999997,0.0,3.038
B1664,24.074,1.272,25.346,0.0,3.037
B2475,69.355,12.205,81.56,0.0,25.615
B1222,28.902,2.988,31.89,0.0,4.877
B1667,23.201,1.272,24.473,0.0,3.035
B1249,26.766,3.45,30.215999999999998,0.0,5.575
B1252,20.38,1.278,21.657999999999998,0.0,3.198
B2723,36.68,4.827,41.507,0.0,8.309
B1251,20.694,2.262,22.956,0.0,3.366
B1669,47.701,6.446,54.147,0.0,12.29
B1250,45.051,5.112,50.163000000000004,0.0,8.876
B1247,35.745,4.758,40.503,0.0,8.349
B1253,34.224,3.502,37.726,0.0,5.761
B1693,27.868,2.988,30.855999999999998,0.0,4.64
B2480,46.255,7.585,53.84,0.0,15.179
B2687,83.947,5.605,89.552,0.0,10.234
B2474,137.051,23.418,160.469,0.0,50.854
B1694,46.325,5.729,52.054,0.0,10.315
B2686,60.882,5.579,66.461,0.0,9.938
B1215,32.703,3.48,36.183,0.0,5.819
B1205,87.803,10.312,98.115,0.0,19.507
B1204,59.927,7.306,67.233,0.0,13.73
B2509,28.43,3.978,32.408,0.0,7.582
B1217,79.644,9.18,88.82400000000001,0.0,17.375
B2724,28.338,4.099,32.437,0.0,7.045
B2722,31.8,4.048,35.848,0.0,6.937
B2719,28.341,4.099,32.44,0.0,7.046
B1216,66.562,7.859,74.42099999999999,0.0,14.739
B2315,37.427,4.741,42.168,0.0,8.228
B2718,31.79,4.047,35.836999999999996,0.0,6.935
B3320,31.746,4.474,36.22,0.0,7.769
B3319,40.732,5.069,45.801,0.0,9.05
B2729,36.532,4.924,41.455999999999996,0.0,8.641
B2721,30.851,4.08,34.931,0.0,6.798
B1689,29.805,2.26,32.065,0.0,3.367
B1248,37.439,4.978,42.417,0.0,8.644
B1688,52.34,5.985,58.325,0.0,10.957
B1685,38.8,1.275,40.074999999999996,0.0,2.979
B1571,43.935,4.418,48.353,0.0,7.673
B2717,30.834,4.08,34.914,0.0,6.794
B1684,43.965,1.542,45.507000000000005,0.0,4.555
B1903,83.768,9.697,93.465,0.0,18.498
B1917,84.729,9.697,94.426,0.0,18.462
B2700,42.501,5.101,47.602,0.0,9.067
B1916,47.658,5.473,53.131,0.0,9.728
B1919,47.767,7.123,54.89,0.0,14.42
B1214,36.241,3.563,39.804,0.0,5.996
B2476,61.017,7.062,68.07900000000001,0.0,12.891
B1212,64.067,3.628,67.695,0.0,5.465
B1918,62.135,7.073,69.208,0.0,13.337
B1210,36.086,3.915,40.001,0.0,5.859
B1207,62.499,6.167,68.666,0.0,11.136
B1206,57.236,6.41,63.646,0.0,11.696
B1208,134.083,2.998,137.081,0.0,24.608
B1209,49.924,5.728,55.652,0.0,10.302
B1173,0.0,12.505,12.505,0.0,3.473
B3862,29.744,4.106,33.85,0.0,8.02
B1172,33.796,4.747,38.543,0.0,9.257
B2513,47.141,6.499,53.64,0.0,13.282
B3863,29.93,4.107,34.037,0.0,8.098
B3553,41.136,5.959,47.095,0.0,11.849
B1925,43.053,3.998,47.050999999999995,0.0,6.954
B1932,29.645,2.955,32.6,0.0,4.655
B1931,84.218,12.435,96.653,0.0,25.412
B1176,47.083,6.352,53.435,0.0,13.09
B2298,37.971,6.011,43.982,0.0,12.383
B3369,0.0,0.0,0.0,0.0,0.41
B3931,36.171,7.175,43.346,0.0,14.276
B3932,49.212,8.061,57.273,0.0,16.26
B1211,39.809,4.5,44.309,0.0,6.548
B1902,28.301,1.105,29.406,0.0,6.38
B1175,65.755,9.85,75.60499999999999,0.0,20.756
B3934,0.0,0.0,0.0,0.0,0.41
B3933,0.0,0.0,0.0,0.0,0.41
B1174,69.906,10.151,80.057,0.0,21.244
B1171,53.744,5.599,59.343,0.0,10.121
B2685,47.564,6.505,54.069,0.0,13.167
B3372,0.0,0.0,0.0,0.0,0.405
B2503,48.408,8.458,56.866,0.0,17.711
B2510,0.0,16.263,16.263,0.0,5.311
B1170,26.444,1.004,27.448,0.0,2.457
B2511,52.861,6.986,59.846999999999994,0.0,14.387
B3861,0.0,2.155,2.155,0.0,0.733
B3860,8.584,0.998,9.581999999999999,0.0,2.397
B3859,35.099,0.997,36.096,0.0,2.439
B1169,39.071,1.084,40.155,0.0,2.768
B3856,9.682,0.935,10.617,0.0,2.0
B3865,44.828,5.624,50.452000000000005,0.0,9.931
B2514,49.605,6.806,56.410999999999994,0.0,13.916
B1203,25.202,2.571,27.773000000000003,0.0,4.081
B2512,41.673,6.036,47.709,0.0,12.096
B1202,72.313,8.582,80.89500000000001,0.0,16.385
B1705,27.272,2.57,29.842,0.0,4.038
B1165,46.829,6.359,53.188,0.0,13.109
B1706,30.121,2.403,32.524,0.0,3.812
B1164,48.261,6.704,54.965,0.0,12.601
B3857,16.576,0.997,17.573,0.0,2.411
B3858,28.558,0.935,29.493,0.0,2.032
B1166,0.0,14.786,14.786,0.0,6.851
B1167,52.33,7.808,60.138,0.0,15.676
B1168,54.34,8.083,62.423,0.0,16.503
B1115,39.288,3.893,43.181,0.0,6.662
B1114,52.82,7.462,60.282,0.0,15.261
B1113,35.122,3.511,38.633,0.0,5.717
B1051,124.248,7.13,131.37800000000001,0.0,20.044
B3357,38.028,4.465,42.492999999999995,0.0,7.974
B3371,0.0,0.0,0.0,0.0,0.41
B3373,347.842,2.372,350.214,0.0,16.889
B1188,50.046,1.806,51.852,0.0,6.268
B1052,210.566,53.166,263.73199999999997,0.0,22.126
B1186,73.955,8.262,82.217,0.0,15.911
B3853,37.935,4.887,42.822,0.0,8.796
B3852,33.46,4.198,37.658,0.0,7.3
B3850,33.566,4.199,37.765,0.0,7.324
B3851,40.043,4.363,44.406,0.0,7.505
B3886,76.334,12.255,88.589,0.0,25.872
B1185,137.784,3.072,140.856,0.0,24.788
B3883,71.65,13.378,85.028,0.0,27.725
B3888,33.741,6.38,40.121,0.0,13.001
B1193,95.641,7.75,103.391,0.0,14.706
B3892,49.981,6.256,56.237,0.0,11.398
B3884,62.902,11.561,74.463,0.0,24.328
B3891,49.101,5.712,54.813,0.0,10.586
B3890,38.798,5.179,43.977000000000004,0.0,9.374
B3845,70.75,4.374,75.124,0.0,11.447
B3849,49.788,6.231,56.019,0.0,11.364
B3848,43.261,5.392,48.653000000000006,0.0,9.864
B3847,58.055,6.236,64.291,0.0,11.494
B1182,37.813,4.45,42.263000000000005,0.0,7.734
B3379,95.703,12.017,107.72,0.0,16.039
B3895,84.093,9.482,93.575,0.0,18.569
B1189,83.464,9.323,92.787,0.0,18.392
B1691,50.886,5.808,56.694,0.0,10.466
B2688,37.298,4.434,41.732,0.0,7.633
B1221,19.987,2.295,22.281999999999996,0.0,4.244
B1690,41.103,5.972,47.075,0.0,11.948
B1687,40.957,5.619,46.576,0.0,9.918
B1692,30.198,4.14,34.338,0.0,7.941
B2689,65.519,5.632,71.15100000000001,0.0,10.186
B1686,37.347,4.512,41.859,0.0,7.836
B2682,138.904,22.743,161.647,0.0,46.414
B1220,145.126,23.875,169.001,0.0,49.257
B2558,28.346,4.099,32.445,0.0,7.045
B1592,51.531,4.237,55.768,0.0,7.339
B1701,22.312,1.109,23.421,0.0,2.486
B1698,63.89,4.221,68.111,0.0,7.354
B2674,39.628,4.225,43.853,0.0,7.353
B1591,72.002,4.378,76.38,0.0,7.56
B1570,44.553,5.407,49.959999999999994,0.0,9.854
B1590,33.919,4.042,37.961,0.0,6.884
B1699,54.165,5.125,59.29,0.0,8.637
B2676,78.065,4.451,82.51599999999999,0.0,7.46
B1700,27.851,1.157,29.008,0.0,2.619
B1696,31.357,3.797,35.153999999999996,0.0,6.563
B1702,40.717,4.498,45.214999999999996,0.0,7.687
B2684,39.242,4.453,43.695,0.0,8.122
B1723,36.638,5.335,41.973,0.0,10.322
B1703,33.574,2.591,36.165,0.0,4.109
B1722,67.315,8.741,76.056,0.0,18.368
B1719,43.333,3.462,46.795,0.0,5.902
B1695,39.423,3.262,42.685,0.0,5.661
B1725,35.448,2.64,38.088,0.0,4.176
B2680,33.257,4.042,37.299,0.0,6.893
B2740,48.046,6.094,54.14,0.0,11.272
B2741,21.401,2.049,23.45,0.0,14.944
B1720,22.718,2.315,25.033,0.0,3.336
B2742,43.624,5.84,49.464,0.0,10.144
B1569,38.606,4.448,43.054,0.0,8.055
B1704,38.694,4.448,43.142,0.0,8.073
B1707,32.3,2.745,35.044999999999995,0.0,3.999
B1697,30.084,2.727,32.811,0.0,4.209
