Name,hs,dhw,hs_and_dhw,cs,el
B3320,31.815,4.464,36.279,0.0,7.769
B3319,40.824,5.058,45.882,0.0,9.05
B2729,36.613,4.913,41.525999999999996,0.0,8.641
B2721,30.921,4.072,34.993,0.0,6.798
B1689,22.171,2.25,24.421,0.0,3.354
B1248,37.522,4.967,42.489,0.0,8.644
B1688,52.46,5.971,58.431,0.0,10.958
B1685,23.978,1.268,25.246000000000002,0.0,2.954
B1571,83.801,4.409,88.21000000000001,0.0,7.743
B2717,30.904,4.072,34.976,0.0,6.794
B1684,26.441,1.534,27.974999999999998,0.0,4.526
B1903,83.956,9.673,93.629,0.0,18.498
B1917,84.921,9.673,94.59400000000001,0.0,18.463
B2700,42.597,5.09,47.687,0.0,9.067
B1916,47.767,5.46,53.227000000000004,0.0,9.729
B1919,47.944,7.104,55.048,0.0,14.421
B1214,39.69,3.556,43.245999999999995,0.0,6.002
B2476,61.155,7.046,68.20100000000001,0.0,12.891
B1212,91.845,3.621,95.466,0.0,5.515
B1918,62.276,7.056,69.33200000000001,0.0,13.337
B1210,81.97,3.908,85.878,0.0,5.945
B1207,96.005,6.153,102.158,0.0,11.196
B1206,57.368,6.394,63.762,0.0,11.697
B1208,133.043,2.994,136.037,0.0,24.606
B1209,50.039,5.715,55.754000000000005,0.0,10.302
B1173,0.0,12.469,12.469,0.0,3.473
B3862,29.736,4.096,33.832,0.0,8.02
B1172,33.87,4.735,38.605,0.0,9.258
B2513,47.31,6.481,53.791000000000004,0.0,13.282
B3863,29.993,4.097,34.089999999999996,0.0,8.098
B3553,41.287,5.944,47.231,0.0,11.85
B1925,37.204,3.989,41.193,0.0,6.944
B1932,43.696,2.95,46.646,0.0,4.679
B1931,84.457,12.401,96.85799999999999,0.0,25.412
B1176,47.255,6.335,53.59,0.0,13.091
B2298,38.114,5.995,44.108999999999995,0.0,12.384
B3369,0.0,0.0,0.0,0.0,0.41
B3931,36.314,7.156,43.47,0.0,14.277
B3932,49.398,8.04,57.438,0.0,16.261
B1211,74.075,4.492,78.56700000000001,0.0,6.614
B1902,27.837,1.105,28.942,0.0,6.379
B1175,66.001,9.822,75.82300000000001,0.0,20.757
B3934,0.0,0.0,0.0,0.0,0.41
B3933,0.0,0.0,0.0,0.0,0.41
B1174,70.165,10.123,80.28800000000001,0.0,21.245
B1171,105.749,5.586,111.335,0.0,10.212
B2685,47.737,6.487,54.224000000000004,0.0,13.167
B3372,0.0,0.0,0.0,0.0,0.405
B2503,48.596,8.434,57.029999999999994,0.0,17.711
B2510,0.0,16.216,16.216,0.0,5.311
B1170,21.604,1.004,22.608,0.0,2.449
B2511,53.052,6.967,60.019,0.0,14.387
B3861,0.0,2.152,2.152,0.0,0.733
B3860,8.604,0.998,9.601999999999999,0.0,2.397
B3859,31.012,0.998,32.01,0.0,2.433
B1169,31.342,1.083,32.425,0.0,2.755
B3856,7.032,0.935,7.9670000000000005,0.0,1.996
B3865,44.93,5.612,50.542,0.0,9.931
B2514,49.783,6.788,56.571,0.0,13.916
B1203,25.264,2.56,27.823999999999998,0.0,4.081
B2512,41.824,6.02,47.843999999999994,0.0,12.097
B1202,72.474,8.561,81.035,0.0,16.385
B1705,25.06,2.559,27.619,0.0,4.034
B1165,46.999,6.342,53.341,0.0,13.11
B1706,24.075,2.392,26.467,0.0,3.802
B1164,48.367,6.688,55.055,0.0,12.601
B3857,14.68,0.997,15.677,0.0,2.408
B3858,26.987,0.936,27.923,0.0,2.029
B1166,0.0,14.744,14.744,0.0,6.851
B1167,52.524,7.787,60.311,0.0,15.676
B1168,54.541,8.061,62.602,0.0,16.504
B1115,71.553,3.885,75.438,0.0,6.718
B1114,53.014,7.442,60.456,0.0,15.262
B1113,84.985,3.503,88.488,0.0,5.802
B1051,122.347,7.11,129.457,0.0,20.041
B3357,38.115,4.455,42.57,0.0,7.974
B3371,0.0,0.0,0.0,0.0,0.41
B3373,89.077,2.368,91.445,0.0,16.448
B1188,114.855,1.804,116.659,0.0,6.379
B1052,208.088,52.997,261.085,0.0,22.122
B1186,74.121,8.242,82.363,0.0,15.911
B3853,38.017,4.876,42.893,0.0,8.796
B3852,33.535,4.189,37.724,0.0,7.3
B3850,33.641,4.19,37.830999999999996,0.0,7.324
B3851,40.14,4.353,44.493,0.0,7.506
B3886,76.625,12.22,88.845,0.0,25.873
B1185,136.72,3.067,139.787,0.0,24.786
B3883,71.933,13.341,85.274,0.0,27.726
B3888,33.875,6.363,40.238,0.0,13.001
B1193,73.314,7.731,81.04499999999999,0.0,14.665
B3892,50.089,6.241,56.33,0.0,11.398
B3884,63.15,11.529,74.679,0.0,24.329
B3891,49.211,5.699,54.91,0.0,10.586
B3890,38.884,5.167,44.051,0.0,9.374
B3845,69.72,4.355,74.075,0.0,11.445
B3849,49.897,6.216,56.113,0.0,11.365
B3848,43.355,5.379,48.733999999999995,0.0,9.864
B3847,58.189,6.222,64.411,0.0,11.495
B1182,37.9,4.44,42.339999999999996,0.0,7.734
B3379,95.919,11.984,107.90299999999999,0.0,16.039
B3895,84.28,9.458,93.738,0.0,18.569
B1189,83.649,9.3,92.949,0.0,18.392
B1691,51.003,5.794,56.797,0.0,10.466
B2688,37.384,4.424,41.808,0.0,7.633
B1221,20.056,2.29,22.346,0.0,4.244
B1690,41.254,5.956,47.21,0.0,11.949
B1687,41.045,5.606,46.651,0.0,9.918
B1692,30.307,4.129,34.436,0.0,7.941
B2689,47.771,5.619,53.39,0.0,10.155
B1686,36.732,4.502,41.234,0.0,7.835
B2682,139.33,22.681,162.01100000000002,0.0,46.415
B1220,145.574,23.809,169.383,0.0,49.258
B2558,28.407,4.09,32.497,0.0,7.046
B1592,108.679,4.228,112.907,0.0,7.438
B1701,16.562,1.103,17.665000000000003,0.0,2.476
B1698,109.7,4.212,113.912,0.0,7.433
B2674,39.722,4.215,43.937,0.0,7.353
B1591,120.155,4.369,124.524,0.0,7.643
B1570,44.653,5.395,50.048,0.0,9.854
B1590,33.997,4.034,38.031,0.0,6.885
B1699,105.058,5.114,110.17200000000001,0.0,8.73
B2676,107.102,4.442,111.54400000000001,0.0,7.512
B1700,17.167,1.15,18.317,0.0,2.601
B1696,31.428,3.789,35.217,0.0,6.563
B1702,40.813,4.488,45.301,0.0,7.687
B2684,39.332,4.443,43.775,0.0,8.122
B1723,36.771,5.321,42.092,0.0,10.323
B1703,23.389,2.587,25.976,0.0,4.092
B1722,67.558,8.716,76.274,0.0,18.369
B1719,32.834,3.455,36.289,0.0,5.885
B1695,33.934,3.251,37.184999999999995,0.0,5.652
B1725,25.417,2.628,28.045,0.0,4.159
B2680,33.333,4.034,37.367,0.0,6.894
B2740,48.151,6.08,54.231,0.0,11.273
B2741,21.0,2.049,23.049,0.0,14.944
B1720,21.371,2.304,23.674999999999997,0.0,3.334
B2742,43.72,5.827,49.547,0.0,10.144
B1569,38.694,4.438,43.132000000000005,0.0,8.055
B1704,38.783,4.438,43.221000000000004,0.0,8.073
B1707,24.876,2.733,27.609,0.0,3.987
B1697,25.652,2.715,28.367,0.0,4.201
B3846,12.595,1.664,14.259,0.0,2.476
B1726,24.961,2.736,27.697,0.0,4.541
B1724,25.627,2.719,28.346,0.0,4.198
B1748,24.583,2.674,27.256999999999998,0.0,3.918
B1729,16.59,1.15,17.74,0.0,2.482
B1728,26.939,3.163,30.102,0.0,5.189
B1568,41.288,4.845,46.132999999999996,0.0,8.554
B3872,38.695,4.438,43.133,0.0,8.055
B2673,38.399,4.435,42.834,0.0,7.987
B3871,36.028,4.745,40.772999999999996,0.0,8.561
B3870,41.252,4.872,46.124,0.0,8.539
B2677,44.248,5.4,49.647999999999996,0.0,9.193
B1588,51.508,6.447,57.955000000000005,0.0,11.061
B2665,55.853,7.574,63.427,0.0,14.022
B2667,0.0,0.0,0.0,0.0,1.175
B1712,55.113,7.518,62.631,0.0,13.795
B1713,21.822,2.391,24.213,0.0,3.895
B1714,26.502,2.925,29.427,0.0,4.85
B1716,20.961,1.358,22.319,0.0,3.939
B1740,27.735,2.895,30.63,0.0,4.632
B1715,39.009,4.107,43.116,0.0,7.247
B1741,78.832,3.129,81.961,0.0,5.11
B1739,41.091,6.435,47.526,0.0,13.032
B1742,71.807,2.969,74.776,0.0,4.835
B1196,22.952,3.308,26.26,0.0,6.07
B1163,24.727,2.833,27.560000000000002,0.0,4.383
B1749,31.589,3.422,35.010999999999996,0.0,5.515
B1162,26.774,2.784,29.558,0.0,4.269
B1195,54.753,6.154,60.907,0.0,11.647
B1111,38.168,4.456,42.624,0.0,7.986
B1750,37.87,4.267,42.137,0.0,7.574
B1183,53.459,6.518,59.977000000000004,0.0,11.453
B2668,34.018,3.926,37.944,0.0,6.931
B2679,44.407,5.583,49.989999999999995,0.0,9.307
B2675,51.563,6.456,58.019000000000005,0.0,11.069
B1586,42.119,5.174,47.293,0.0,8.546
B1730,85.599,11.562,97.161,0.0,23.059
B1587,42.392,5.177,47.569,0.0,8.626
B1733,34.774,4.02,38.794,0.0,6.829
B1582,42.687,5.18,47.867,0.0,8.7
B1585,48.262,5.15,53.412,0.0,9.476
B2661,64.255,7.067,71.322,0.0,13.357
B2735,53.909,5.768,59.677,0.0,10.882
B1738,59.991,1.146,61.137,0.0,2.738
B1717,89.235,10.711,99.946,0.0,20.622
B1743,69.234,1.82,71.05399999999999,0.0,11.652
B2666,45.415,2.029,47.444,0.0,3.136
B2662,40.189,4.754,44.943,0.0,8.464
B1744,96.823,2.944,99.767,0.0,5.03
B1732,39.379,4.716,44.095,0.0,8.297
B2911,42.805,5.538,48.343,0.0,9.194
B3646,6.973,1.027,8.0,0.0,2.516
B3647,6.974,1.028,8.002,0.0,2.517
B2910,32.035,1.696,33.730999999999995,0.0,8.087
B3648,6.974,1.027,8.001,0.0,2.516
B1463,18.073,1.056,19.129,0.0,2.335
B2348,35.518,5.313,40.831,0.0,8.604
B2787,24.296,1.055,25.351,0.0,2.334
B2344,10.59,1.027,11.616999999999999,0.0,2.529
B1576,37.122,4.295,41.417,0.0,7.601
B3601,37.096,4.292,41.388,0.0,7.579
B1497,73.396,6.643,80.039,0.0,12.798
B1577,36.686,4.288,40.974000000000004,0.0,7.486
B3875,45.915,7.505,53.42,0.0,15.378
B2744,43.574,7.353,50.927,0.0,15.219
B1498,97.378,6.614,103.992,0.0,18.467
B1581,44.051,4.512,48.563,0.0,8.167
B2749,97.311,6.598,103.909,0.0,18.417
B3301,13.357,0.834,14.190999999999999,0.0,2.494
B2783,33.479,1.134,34.613,0.0,2.676
B1466,31.542,1.113,32.655,0.0,2.562
B1465,42.867,1.299,44.166,0.0,3.152
B1464,30.841,1.898,32.739000000000004,0.0,2.639
B2785,50.21,8.447,58.657,0.0,17.06
B1493,144.929,40.487,185.416,0.0,16.608
B2804,34.557,5.093,39.650000000000006,0.0,8.981
B2805,27.862,4.438,32.3,0.0,7.454
B2320,212.454,20.618,233.072,0.0,42.357
B2914,40.277,5.339,45.616,0.0,8.767
B2792,27.645,3.682,31.326999999999998,0.0,5.358
B2788,9.554,0.744,10.298,0.0,2.134
B2789,6.348,0.732,7.08,0.0,2.014
B2791,29.182,3.504,32.686,0.0,5.309
B2790,9.545,0.745,10.29,0.0,2.142
B2355,65.231,7.018,72.249,0.0,13.184
B2353,31.132,1.726,32.858000000000004,0.0,5.854
B2346,30.743,3.553,34.296,0.0,5.795
B2340,0.0,0.0,0.0,0.0,0.382
B2900,38.606,5.951,44.557,0.0,10.505
B2360,40.285,5.212,45.497,0.0,9.44
B2317,38.484,4.988,43.472,0.0,8.913
B2374,32.355,5.235,37.589999999999996,0.0,9.641
B2808,27.523,4.321,31.844,0.0,8.363
B2336,16.129,1.197,17.326,0.0,2.782
B2342,32.566,3.61,36.176,0.0,6.267
B2748,97.377,6.612,103.98899999999999,0.0,18.431
B2811,38.451,5.782,44.233000000000004,0.0,10.548
B2806,34.435,5.443,39.878,0.0,10.114
B2803,36.486,5.106,41.592,0.0,8.962
B1458,34.447,4.921,39.368,0.0,8.54
B2807,0.0,21.634,21.634,0.0,3.17
B4036,39.103,5.446,44.549,0.0,10.233
B1459,31.222,4.921,36.143,0.0,8.512
B2810,46.796,6.236,53.032,0.0,11.479
B1579,32.009,3.755,35.764,0.0,7.032
B1578,25.52,3.06,28.58,0.0,4.726
B1502,20.531,1.481,22.012,0.0,2.976
B1501,29.805,3.285,33.09,0.0,5.092
B1545,39.737,4.351,44.088,0.0,7.393
B1538,96.945,14.267,111.21199999999999,0.0,29.215
B2830,10.0,0.919,10.919,0.0,2.323
B2822,10.01,0.921,10.931,0.0,2.326
B2831,6.117,0.909,7.026,0.0,2.213
B2816,9.432,0.872,10.304,0.0,2.119
B2318,51.743,6.3,58.043,0.0,11.986
B4034,16.293,1.221,17.514,0.0,2.894
B2367,26.164,1.407,27.571,0.0,6.162
B2335,32.166,3.613,35.778999999999996,0.0,6.133
B1457,42.096,4.516,46.611999999999995,0.0,7.884
B2369,20.024,1.218,21.242,0.0,2.815
B2331,30.959,3.395,34.354,0.0,5.764
B2358,46.289,5.633,51.922000000000004,0.0,10.341
B2356,52.73,5.966,58.696,0.0,11.22
B2372,49.905,8.363,58.268,0.0,17.057
B2809,27.546,4.322,31.868,0.0,8.36
B2343,32.666,3.621,36.287,0.0,6.271
B1462,83.755,9.286,93.041,0.0,17.905
B2316,46.545,5.967,52.512,0.0,11.227
B2812,51.86,5.177,57.037,0.0,9.394
B2903,29.593,5.35,34.943,0.0,9.463
B1456,37.475,4.512,41.987,0.0,7.808
B2813,54.777,5.828,60.605000000000004,0.0,10.817
B2823,6.157,0.912,7.069,0.0,2.229
B2832,6.181,0.912,7.093,0.0,2.236
B1550,37.2,6.258,43.458000000000006,0.0,12.321
B2817,6.143,0.909,7.052,0.0,2.222
B2824,8.393,0.974,9.367,0.0,2.64
B2833,13.053,1.104,14.157,0.0,2.732
B1517,16.717,1.165,17.881999999999998,0.0,2.503
B2818,6.054,0.906,6.96,0.0,2.189
B2825,12.321,1.11,13.431,0.0,2.787
B2819,13.147,1.106,14.253,0.0,2.768
B1567,53.619,5.754,59.373,0.0,10.843
B1731,17.495,1.855,19.35,0.0,2.708
B1734,63.863,2.383,66.246,0.0,3.788
B1736,54.406,2.377,56.783,0.0,3.609
B1584,35.329,3.981,39.31,0.0,6.937
B1580,44.049,4.514,48.563,0.0,8.172
B1735,64.1,2.61,66.71,0.0,4.172
B1583,32.166,3.618,35.784,0.0,6.235
B1737,92.22,4.94,97.16,0.0,8.767
B3363,18.918,2.62,21.538,0.0,4.724
B3881,14.427,0.83,15.257,0.0,2.807
B1746,18.794,1.27,20.064,0.0,2.911
B3882,76.478,8.209,84.687,0.0,16.249
B1709,55.904,10.486,66.39,0.0,14.097
B1747,36.234,4.211,40.445,0.0,7.421
B1718,153.656,5.577,159.233,0.0,10.147
B2737,33.9,4.027,37.927,0.0,6.886
B1745,15.517,1.121,16.637999999999998,0.0,2.374
B2736,59.512,8.647,68.159,0.0,17.29
B1751,33.583,3.92,37.503,0.0,6.868
B1753,39.53,4.122,43.652,0.0,7.42
B1184,43.509,5.274,48.783,0.0,9.088
B1752,33.664,3.382,37.046,0.0,5.821
B2590,36.897,4.583,41.48,0.0,7.85
B3899,27.689,4.009,31.698,0.0,6.49
B3901,34.847,4.084,38.931,0.0,7.084
B1710,34.888,4.099,38.986999999999995,0.0,7.093
B2603,32.295,4.868,37.163000000000004,0.0,9.385
B1540,40.212,4.624,44.836000000000006,0.0,8.399
B1539,37.232,4.289,41.521,0.0,7.486
B1708,59.784,2.6,62.384,0.0,3.846
B1762,20.669,1.688,22.357,0.0,4.144
B2753,28.755,3.626,32.381,0.0,6.104
B1758,62.076,3.319,65.395,0.0,5.073
B2739,250.658,6.75,257.408,0.0,60.681
B1561,103.224,3.098,106.322,0.0,20.45
B1543,26.143,3.896,30.039,0.0,6.337
B2738,42.586,5.733,48.318999999999996,0.0,9.101
B1765,40.931,4.499,45.43,0.0,7.648
B1764,108.787,6.12,114.90700000000001,0.0,10.548
B1754,33.383,3.964,37.347,0.0,6.889
B2733,41.051,5.048,46.099000000000004,0.0,8.993
B1766,108.603,12.706,121.309,0.0,24.603
B3912,109.387,13.013,122.4,0.0,25.375
B1760,72.034,12.426,84.46000000000001,0.0,25.677
B1756,31.447,4.207,35.653999999999996,0.0,7.471
B1711,34.704,4.201,38.905,0.0,7.183
B2604,25.514,2.8,28.314,0.0,5.133
B2589,24.693,2.793,27.486,0.0,5.096
B2599,87.163,10.362,97.52499999999999,0.0,20.13
B1810,60.919,6.352,67.271,0.0,11.826
B3897,33.465,3.306,36.771,0.0,5.479
B1773,39.214,4.119,43.333,0.0,7.428
B1809,53.855,5.537,59.391999999999996,0.0,10.181
B1775,53.885,5.535,59.42,0.0,10.186
B1761,31.746,4.202,35.948,0.0,7.438
B1767,33.711,4.396,38.107,0.0,8.093
B2591,71.481,11.313,82.794,0.0,23.836
B3908,40.553,6.596,47.149,0.0,13.323
B1755,26.769,2.598,29.366999999999997,0.0,4.118
B1768,10.904,0.99,11.894,0.0,2.041
B3444,16.357,1.053,17.41,0.0,2.502
B2601,48.706,7.415,56.121,0.0,15.484
B2597,15.608,2.311,17.919,0.0,4.156
B1549,34.147,1.002,35.149,0.0,2.306
B3911,78.855,9.578,88.433,0.0,18.368
B1559,70.566,11.898,82.464,0.0,25.047
B1759,23.641,2.813,26.453999999999997,0.0,4.515
B2658,47.499,6.912,54.411,0.0,14.166
B3630,43.555,7.696,51.251,0.0,15.673
B1560,37.583,7.186,44.769,0.0,14.602
B3631,35.288,7.354,42.641999999999996,0.0,14.942
B1763,61.517,11.615,73.132,0.0,24.155
B1558,83.413,14.908,98.321,0.0,31.744
B1774,53.612,5.63,59.242000000000004,0.0,10.297
B2595,10.101,3.689,13.790000000000001,0.0,2.459
B1808,32.01,2.187,34.196999999999996,0.0,17.664
B1806,143.9,14.367,158.267,0.0,29.113
B1811,29.948,3.685,33.633,0.0,6.069
B1230,93.142,3.17,96.312,0.0,27.48
B1227,182.543,18.33,200.873,0.0,37.175
B1229,104.4,11.193,115.593,0.0,21.961
B2600,55.056,7.804,62.86,0.0,15.872
B1769,16.959,1.117,18.076,0.0,2.624
B3907,52.164,8.248,60.412,0.0,16.836
B2602,50.26,7.974,58.233999999999995,0.0,16.498
B1757,112.511,5.463,117.97399999999999,0.0,10.357
B2596,149.565,3.0,152.565,0.0,31.676
B2656,9.058,0.359,9.417,0.0,4.899
B1771,40.528,4.479,45.007,0.0,7.88
B1772,121.54,13.827,135.36700000000002,0.0,28.304
B1547,15.604,1.055,16.659,0.0,2.274
B2826,12.396,1.111,13.507000000000001,0.0,2.814
B2820,12.37,1.108,13.478,0.0,2.805
B2827,7.5,0.976,8.475999999999999,0.0,2.65
B2821,12.323,1.142,13.465,0.0,3.042
B1548,39.923,1.757,41.68,0.0,2.35
B1518,18.349,2.052,20.401,0.0,2.918
B2828,7.487,1.104,8.591000000000001,0.0,2.665
B2829,12.25,1.108,13.358,0.0,2.763
B2359,52.776,5.966,58.742000000000004,0.0,11.227
B2363,82.444,10.391,92.83500000000001,0.0,20.212
B2899,12.634,1.0,13.634,0.0,2.151
B2814,96.475,9.139,105.61399999999999,0.0,17.928
B2904,29.222,5.556,34.778,0.0,10.193
B2815,74.938,8.175,83.113,0.0,15.814
B2362,16.341,0.994,17.335,0.0,2.298
B2902,80.196,12.08,92.276,0.0,16.72
B2354,27.738,5.556,33.294,0.0,10.167
B2366,11.436,0.931,12.367,0.0,1.847
B1455,122.008,20.566,142.57399999999998,0.0,43.862
B2834,12.324,1.107,13.431,0.0,2.786
B2835,13.73,1.099,14.829,0.0,3.362
B4048,42.182,4.732,46.914,0.0,8.361
B2837,47.625,5.398,53.022999999999996,0.0,9.812
B4047,37.8,4.814,42.614,0.0,7.83
B1453,73.137,4.701,77.838,0.0,12.613
B4046,0.0,16.668,16.668,0.0,3.331
B2840,47.576,5.396,52.972,0.0,9.793
B1546,15.637,1.055,16.692,0.0,2.282
B1519,16.209,0.953,17.162,0.0,3.371
B1544,13.975,1.034,15.009,0.0,2.18
B2755,24.039,0.969,25.008000000000003,0.0,2.081
B1520,15.8,1.061,16.861,0.0,2.316
B2756,38.599,0.963,39.562,0.0,2.073
B2845,15.077,0.922,15.999,0.0,3.051
B1552,54.338,1.338,55.676,0.0,3.319
B2901,13.185,0.93,14.115,0.0,1.824
B2905,34.796,5.922,40.717999999999996,0.0,10.881
B2907,39.332,4.356,43.688,0.0,7.734
B2364,23.346,1.199,24.545,0.0,3.11
B1461,226.464,20.389,246.853,0.0,42.719
B2371,107.056,13.321,120.377,0.0,26.765
B2908,37.748,4.355,42.102999999999994,0.0,7.562
B2906,112.608,13.996,126.604,0.0,28.011
B2909,33.802,4.352,38.153999999999996,0.0,7.535
B1521,28.716,1.169,29.885,0.0,4.207
B1551,40.99,1.034,42.024,0.0,2.327
B3674,78.107,14.321,92.428,0.0,30.192
B2757,27.034,0.984,28.018,0.0,2.089
B1522,30.568,0.98,31.548000000000002,0.0,2.071
B3632,47.474,11.239,58.712999999999994,0.0,23.684
B2846,34.483,3.861,38.343999999999994,0.0,6.497
B3633,32.867,7.365,40.232,0.0,14.904
B1506,90.657,10.546,101.203,0.0,20.198
B3634,34.629,7.983,42.611999999999995,0.0,16.277
B1454,91.53,8.205,99.735,0.0,15.849
B2843,47.731,5.4,53.131,0.0,9.838
B2838,48.793,5.585,54.378,0.0,10.508
B1452,47.617,5.4,53.016999999999996,0.0,9.807
B2839,34.705,4.092,38.797,0.0,7.116
B2841,48.165,5.573,53.738,0.0,10.308
B1433,41.365,4.584,45.949,0.0,8.383
B2842,34.041,3.927,37.967999999999996,0.0,6.917
B1023,47.489,5.405,52.894,0.0,10.096
B1444,18.131,1.229,19.36,0.0,2.93
B2370,58.817,7.434,66.251,0.0,15.373
B2275,48.496,5.441,53.937000000000005,0.0,9.777
B1450,43.212,5.42,48.632000000000005,0.0,8.945
B2368,76.356,10.342,86.698,0.0,20.892
B2276,37.611,4.355,41.965999999999994,0.0,7.718
B2375,43.445,4.908,48.353,0.0,8.754
B1508,26.271,0.936,27.207,0.0,4.43
B3635,68.974,13.562,82.536,0.0,28.982
B1507,37.377,3.935,41.312000000000005,0.0,7.043
B3962,28.477,3.252,31.729,0.0,5.602
B1524,31.521,2.427,33.948,0.0,5.689
B1525,34.784,3.731,38.515,0.0,6.682
B1526,34.803,3.733,38.535999999999994,0.0,6.692
B3639,60.985,12.185,73.17,0.0,25.551
B2659,150.984,14.502,165.48600000000002,0.0,29.477
B1024,33.394,3.914,37.308,0.0,6.739
B1021,41.136,4.594,45.730000000000004,0.0,8.314
B1523,41.108,4.495,45.602999999999994,0.0,7.801
B1025,36.739,3.945,40.684,0.0,6.757
B2867,19.837,1.289,21.126,0.0,3.668
B1509,50.786,4.902,55.688,0.0,9.065
B1443,12.711,0.975,13.686,0.0,2.174
B1022,41.395,4.614,46.009,0.0,8.384
B2868,37.29,3.968,41.257999999999996,0.0,6.913
B1442,12.428,0.978,13.406,0.0,2.225
B3292,21.528,0.975,22.503,0.0,2.247
B3266,36.056,4.28,40.336,0.0,7.493
B1093,60.857,2.746,63.603,0.0,11.845
B3197,17.327,2.038,19.365000000000002,0.0,3.012
B1087,16.833,1.211,18.043999999999997,0.0,2.859
B1088,17.225,1.235,18.46,0.0,2.917
B3196,32.385,1.159,33.544,0.0,7.198
B1086,27.505,1.747,29.252,0.0,5.106
B3195,11.289,1.05,12.339,0.0,2.359
B3190,15.608,1.195,16.803,0.0,2.845
B1085,17.383,1.08,18.463,0.0,2.638
B1089,34.619,2.119,36.738,0.0,5.944
B3265,28.276,3.777,32.053,0.0,6.622
B3262,42.358,4.946,47.303999999999995,0.0,8.963
B3260,35.889,4.276,40.165000000000006,0.0,7.442
B3261,13.073,1.005,14.078,0.0,2.218
B3264,9.746,0.968,10.714,0.0,2.114
B1090,16.565,1.203,17.768,0.0,2.774
B1106,28.105,3.773,31.878,0.0,6.564
B1097,14.208,1.026,15.234,0.0,2.318
B3272,21.142,1.209,22.351,0.0,2.814
B1098,14.401,0.989,15.39,0.0,2.364
B3259,35.887,4.107,39.994,0.0,7.424
B1101,13.663,1.003,14.666,0.0,2.198
B3271,10.353,0.948,11.301,0.0,2.241
B3258,35.949,4.279,40.227999999999994,0.0,7.469
B3761,10.117,0.982,11.099,0.0,2.193
B3270,9.535,0.913,10.448,0.0,2.061
B3760,13.281,1.002,14.283000000000001,0.0,2.198
B3194,12.595,1.188,13.783000000000001,0.0,2.79
B1058,15.003,1.19,16.193,0.0,2.713
B3174,14.699,1.06,15.759,0.0,2.052
B3191,16.084,1.202,17.286,0.0,2.937
B3180,14.624,1.093,15.717,0.0,2.614
B1084,18.701,1.082,19.783,0.0,2.593
B1057,11.808,1.051,12.859,0.0,2.578
B3189,15.513,1.189,16.701999999999998,0.0,2.81
B1060,12.428,1.089,13.517000000000001,0.0,2.63
B3166,15.109,1.184,16.293,0.0,2.725
B3269,10.215,0.943,11.158,0.0,2.21
B3257,28.133,3.775,31.907999999999998,0.0,6.587
B3268,9.323,0.903,10.226,0.0,2.015
B3267,19.303,0.986,20.289,0.0,2.335
B3767,11.5,0.908,12.408,0.0,1.933
B1092,24.336,1.294,25.63,0.0,6.591
B3768,10.548,0.924,11.472,0.0,2.129
B3255,36.176,4.265,40.441,0.0,7.518
B3769,10.087,0.936,11.023,0.0,2.188
B3275,35.802,4.277,40.079,0.0,7.438
B3750,13.765,0.963,14.728,0.0,2.227
B3770,10.088,0.936,11.024,0.0,2.189
B3751,10.201,0.942,11.143,0.0,2.211
B1091,25.746,1.478,27.224,0.0,4.382
B3771,11.196,0.928,12.124,0.0,2.115
B3752,10.191,0.942,11.133000000000001,0.0,2.208
B3274,28.12,3.775,31.895,0.0,6.587
B3753,10.191,0.942,11.133000000000001,0.0,2.208
B1102,13.14,1.091,14.231,0.0,2.582
B1074,14.355,1.087,15.442,0.0,2.36
B3193,14.828,1.072,15.899999999999999,0.0,2.653
B1055,29.344,1.557,30.901,0.0,5.225
B3168,19.076,1.247,20.323,0.0,2.727
B3192,12.376,1.18,13.556,0.0,2.709
B1075,15.998,1.195,17.192999999999998,0.0,2.856
B1056,14.979,1.181,16.16,0.0,2.691
B3171,16.146,1.062,17.208000000000002,0.0,2.508
B1079,13.178,1.019,14.197000000000001,0.0,2.128
B1054,30.974,1.748,32.722,0.0,5.654
B1099,18.833,0.966,19.799,0.0,2.232
B3273,36.834,4.282,41.116,0.0,7.737
B3763,13.381,0.971,14.352,0.0,2.29
B3764,9.887,0.927,10.814,0.0,2.142
B3754,13.744,0.964,14.708,0.0,2.221
B3277,48.274,5.435,53.709,0.0,9.988
B3765,10.927,0.941,11.868,0.0,2.211
B3755,10.234,0.943,11.177,0.0,2.221
B3766,7.916,0.861,8.777000000000001,0.0,1.753
B3756,10.236,0.944,11.18,0.0,2.221
B1103,15.236,0.914,16.150000000000002,0.0,1.952
B3170,15.362,1.096,16.458,0.0,2.556
B3757,10.237,0.944,11.181000000000001,0.0,2.221
B4201,42.48,5.267,47.747,0.0,9.877
B3758,10.232,0.944,11.175999999999998,0.0,2.221
B1100,17.749,0.967,18.715999999999998,0.0,2.226
B3772,13.778,0.961,14.739,0.0,2.23
B1080,14.174,1.086,15.26,0.0,2.338
B4202,34.723,3.955,38.678,0.0,6.998
B2031,178.923,21.716,200.639,0.0,42.907
B2032,85.766,9.99,95.756,0.0,19.079
B3010,41.741,4.469,46.21,0.0,8.006
B1991,63.032,7.454,70.48599999999999,0.0,13.601
B2033,85.853,10.116,95.969,0.0,19.128
B3009,35.549,4.134,39.683,0.0,7.358
B1990,58.485,6.985,65.47,0.0,12.353
B3076,39.821,4.632,44.452999999999996,0.0,8.353
