Name,hs,dhw,hs_and_dhw,cs,el
B1726,26.086,2.838,28.924,0.0,4.543
B1724,26.82,2.829,29.649,0.0,4.201
B1748,25.741,2.782,28.523,0.0,3.92
B1729,17.382,1.192,18.574,0.0,2.483
B1728,28.128,3.264,31.392,0.0,5.191
B1568,43.038,4.996,48.034,0.0,8.557
B3872,40.376,4.576,44.952,0.0,8.058
B2673,40.058,4.573,44.631,0.0,7.989
B3871,37.508,4.896,42.404,0.0,8.563
B3870,43.083,5.023,48.105999999999995,0.0,8.542
B2677,46.054,5.56,51.614000000000004,0.0,9.196
B1588,53.656,6.644,60.3,0.0,11.065
B2665,58.062,7.82,65.882,0.0,14.026
B2667,0.0,0.0,0.0,0.0,1.175
B1712,57.366,7.763,65.129,0.0,13.799
B1713,22.809,2.478,25.287000000000003,0.0,3.896
B1714,27.709,3.026,30.735,0.0,4.852
B1716,21.905,1.392,23.297,0.0,3.94
B1740,29.002,3.011,32.013,0.0,4.634
B1715,40.727,4.247,44.974,0.0,7.25
B1741,32.083,3.219,35.302,0.0,5.032
B1739,43.573,6.657,50.230000000000004,0.0,13.041
B1742,32.144,3.064,35.208,0.0,4.767
B1196,24.383,3.414,27.797,0.0,6.075
B1163,25.896,2.933,28.829,0.0,4.385
B1749,33.022,3.553,36.574999999999996,0.0,5.517
B1162,28.046,2.896,30.942,0.0,4.272
B1195,57.1,6.355,63.455,0.0,11.651
B1111,39.804,4.595,44.399,0.0,7.989
B1750,39.532,4.4,43.931999999999995,0.0,7.577
B1183,55.726,6.722,62.448,0.0,11.458
B2668,35.422,4.049,39.471,0.0,6.933
B2679,46.219,5.749,51.968,0.0,9.311
B2675,53.71,6.653,60.363,0.0,11.073
B1586,43.983,5.328,49.311,0.0,8.55
B1730,90.966,11.963,102.92899999999999,0.0,23.069
B1587,44.267,5.331,49.598000000000006,0.0,8.629
B1733,36.288,4.143,40.431,0.0,6.832
B1582,44.55,5.334,49.884,0.0,8.703
B1585,50.366,5.313,55.679,0.0,9.48
B2661,67.088,7.299,74.387,0.0,13.362
B2735,56.21,5.956,62.166000000000004,0.0,10.886
B1738,19.983,1.189,21.172,0.0,2.673
B1717,92.979,11.073,104.05199999999999,0.0,20.629
B1743,74.143,1.859,76.002,0.0,11.66
B2666,19.007,2.085,21.092000000000002,0.0,3.093
B2662,41.836,4.9,46.736,0.0,8.467
B1744,36.53,3.042,39.572,0.0,4.93
B1732,41.017,4.861,45.878,0.0,8.3
B2911,44.599,5.699,50.297999999999995,0.0,9.197
B3646,7.383,1.034,8.417,0.0,2.517
B3647,7.382,1.035,8.417,0.0,2.518
B2910,36.425,1.709,38.134,0.0,8.095
B3648,7.38,1.034,8.414,0.0,2.517
B1463,15.34,1.08,16.42,0.0,2.33
B2348,36.994,5.467,42.461,0.0,8.607
B2787,15.344,1.082,16.426,0.0,2.32
B2344,11.266,1.034,12.3,0.0,2.531
B1576,38.737,4.427,43.164,0.0,7.604
B3601,38.66,4.424,43.083999999999996,0.0,7.582
B1497,76.695,6.867,83.562,0.0,12.803
B1577,38.297,4.421,42.717999999999996,0.0,7.489
B3875,48.811,7.769,56.58,0.0,15.388
B2744,46.504,7.611,54.114999999999995,0.0,15.23
B1498,113.622,6.87,120.492,0.0,18.494
B1581,46.025,4.657,50.682,0.0,8.17
B2749,113.549,6.853,120.402,0.0,18.444
B3301,13.98,0.846,14.826,0.0,2.496
B2783,18.279,1.163,19.442,0.0,2.651
B1466,17.755,1.146,18.901,0.0,2.539
B1465,22.258,1.339,23.596999999999998,0.0,3.117
B1464,19.634,1.966,21.6,0.0,2.621
B2785,53.268,8.742,62.010000000000005,0.0,17.072
B1493,160.567,42.05,202.61700000000002,0.0,16.637
B2804,36.421,5.251,41.672,0.0,8.984
B2805,29.394,4.573,33.967,0.0,7.456
B2320,221.089,21.389,242.478,0.0,42.376
B2914,42.013,5.493,47.506,0.0,8.771
B2792,28.773,3.812,32.585,0.0,5.36
B2788,10.077,0.75,10.827,0.0,2.136
B2789,6.695,0.739,7.434,0.0,2.016
B2791,30.423,3.639,34.062,0.0,5.311
B2790,10.106,0.751,10.857,0.0,2.144
B2355,67.893,7.249,75.142,0.0,13.189
B2353,32.424,1.777,34.201,0.0,5.857
B2346,32.086,3.664,35.75,0.0,5.797
B2340,0.0,0.0,0.0,0.0,0.382
B2900,40.801,6.135,46.936,0.0,10.509
B2360,41.915,5.377,47.292,0.0,9.443
B2317,40.079,5.146,45.225,0.0,8.916
B2374,34.547,5.403,39.949999999999996,0.0,9.645
B2808,29.176,4.464,33.64,0.0,8.368
B2336,16.855,1.24,18.095,0.0,2.783
B2342,34.004,3.723,37.727,0.0,6.269
B2748,113.622,6.869,120.491,0.0,18.459
B2811,40.868,5.965,46.833,0.0,10.552
B2806,36.634,5.618,42.252,0.0,10.118
B2803,38.294,5.265,43.559,0.0,8.965
B1458,36.217,5.074,41.291,0.0,8.543
B2807,0.0,22.454,22.454,0.0,3.17
B4036,41.357,5.622,46.979,0.0,10.236
B1459,33.095,5.073,38.168,0.0,8.515
B2810,49.401,6.437,55.838,0.0,11.483
B1579,33.634,3.873,37.507,0.0,7.035
B1578,26.658,3.177,29.835,0.0,4.727
B1502,21.466,1.54,23.006,0.0,2.978
B1501,31.122,3.417,34.539,0.0,5.094
B1545,41.473,4.496,45.969,0.0,7.396
B1538,103.571,14.773,118.344,0.0,29.227
B2830,10.466,0.926,11.392,0.0,2.325
B2822,10.503,0.928,11.431000000000001,0.0,2.327
B2831,6.474,0.916,7.390000000000001,0.0,2.215
B2816,9.926,0.879,10.805,0.0,2.12
B2318,53.814,6.507,60.321,0.0,11.989
B4034,17.001,1.27,18.271,0.0,2.895
B2367,27.73,1.436,29.166,0.0,6.167
B2335,33.576,3.726,37.302,0.0,6.136
B1457,43.998,4.663,48.661,0.0,7.887
B2369,18.677,1.265,19.942,0.0,2.813
B2331,32.354,3.506,35.86,0.0,5.766
B2358,48.245,5.816,54.061,0.0,10.344
B2356,54.867,6.16,61.027,0.0,11.224
B2372,53.088,8.658,61.746,0.0,17.068
B2809,29.254,4.465,33.719,0.0,8.366
B2343,34.116,3.734,37.85,0.0,6.274
B1462,87.374,9.599,96.973,0.0,17.911
B2316,48.411,6.161,54.572,0.0,11.231
B2812,54.178,5.356,59.534,0.0,9.398
B2903,31.613,5.516,37.129,0.0,9.466
B1456,39.097,4.651,43.748000000000005,0.0,7.81
B2813,57.162,6.026,63.188,0.0,10.821
B2823,6.518,0.919,7.436999999999999,0.0,2.231
B2832,6.547,0.919,7.465999999999999,0.0,2.238
B1550,39.744,6.469,46.213,0.0,12.33
B2817,6.507,0.916,7.423,0.0,2.223
B2824,8.849,0.98,9.829,0.0,2.642
B2833,13.853,1.125,14.978,0.0,2.735
B1517,17.491,1.208,18.698999999999998,0.0,2.504
B2818,6.417,0.913,7.33,0.0,2.191
B2825,13.11,1.125,14.235,0.0,2.79
B2819,13.942,1.124,15.066,0.0,2.771
B1567,55.908,5.942,61.85,0.0,10.846
B1731,18.345,1.929,20.273999999999997,0.0,2.71
B1734,27.355,2.469,29.824,0.0,3.727
B1736,24.338,2.45,26.788,0.0,3.559
B1584,36.934,4.103,41.037,0.0,6.94
B1580,46.026,4.659,50.685,0.0,8.175
B1735,29.166,2.701,31.867,0.0,4.113
B1583,33.627,3.731,37.358000000000004,0.0,6.237
B1737,52.59,5.092,57.682,0.0,8.698
B3363,20.162,2.7,22.862,0.0,4.728
B3881,15.441,0.841,16.282,0.0,2.809
B1746,19.686,1.319,21.005,0.0,2.912
B3882,79.724,8.49,88.214,0.0,16.254
B1709,59.284,10.855,70.139,0.0,14.11
B1747,37.786,4.338,42.124,0.0,7.424
B1718,53.66,5.754,59.413999999999994,0.0,9.974
B2737,35.406,4.155,39.561,0.0,6.888
B1745,16.227,1.163,17.39,0.0,2.375
B2736,63.358,8.944,72.30199999999999,0.0,17.305
B1751,35.024,4.044,39.068,0.0,6.87
B1753,41.237,4.263,45.5,0.0,7.423
B1184,45.419,5.433,50.852,0.0,9.092
B1752,35.211,3.506,38.717,0.0,5.824
B2590,38.461,4.722,43.183,0.0,7.853
B3899,28.847,4.124,32.971000000000004,0.0,6.492
B3901,36.297,4.212,40.509,0.0,7.087
B1710,36.401,4.228,40.629000000000005,0.0,7.096
B2603,34.33,5.028,39.358,0.0,9.393
B1540,41.95,4.77,46.72,0.0,8.402
B1539,38.83,4.423,43.253,0.0,7.489
B1708,25.198,2.676,27.874000000000002,0.0,3.787
B1762,21.51,1.738,23.248,0.0,4.145
B2753,30.025,3.734,33.759,0.0,6.106
B1758,32.859,3.422,36.281,0.0,5.022
B2739,266.432,6.945,273.377,0.0,60.712
B1561,110.087,3.168,113.25500000000001,0.0,20.462
B1543,27.454,4.004,31.458,0.0,6.339
B2738,44.315,5.895,50.209999999999994,0.0,9.104
B1765,42.77,4.65,47.42,0.0,7.651
B1764,59.519,6.305,65.824,0.0,10.457
B1754,34.794,4.085,38.879,0.0,6.891
B2733,42.798,5.206,48.004000000000005,0.0,8.996
B1766,113.021,13.137,126.158,0.0,24.612
B3912,113.964,13.456,127.42,0.0,25.384
B1760,77.021,12.869,89.89,0.0,25.696
B1756,33.114,4.338,37.452,0.0,7.474
B1711,36.167,4.33,40.497,0.0,7.186
B2604,27.06,2.887,29.947,0.0,5.138
B2589,26.245,2.88,29.125,0.0,5.101
B2599,90.809,10.712,101.521,0.0,20.137
B1810,63.642,6.564,70.206,0.0,11.831
B3897,32.611,3.437,36.047999999999995,0.0,5.477
B1773,40.972,4.259,45.231,0.0,7.431
B1809,56.252,5.727,61.979,0.0,10.186
B1775,56.284,5.724,62.007999999999996,0.0,10.19
B1761,33.113,4.333,37.446,0.0,7.44
B1767,35.547,4.533,40.08,0.0,8.096
B2591,76.191,11.723,87.914,0.0,23.853
B3908,43.142,6.823,49.965,0.0,13.333
B1755,27.616,2.701,30.317,0.0,4.12
B1768,11.4,1.023,12.423,0.0,2.042
B3444,15.372,1.092,16.464,0.0,2.5
B2601,51.985,7.678,59.663,0.0,15.495
B2597,16.7,2.38,19.08,0.0,4.16
B1549,17.908,1.04,18.948,0.0,2.28
B3911,82.106,9.898,92.00399999999999,0.0,18.374
B1559,75.327,12.327,87.654,0.0,25.065
B1759,23.62,2.904,26.524,0.0,4.515
B2658,50.546,7.151,57.697,0.0,14.177
B3630,46.301,7.966,54.267,0.0,15.683
B1560,40.382,7.437,47.818999999999996,0.0,14.612
B3631,37.825,7.612,45.437000000000005,0.0,14.951
B1763,66.235,12.031,78.266,0.0,24.173
B1558,89.489,15.452,104.941,0.0,31.767
B1774,55.972,5.824,61.796,0.0,10.301
B2595,10.579,3.806,14.385000000000002,0.0,2.46
B1808,34.655,2.238,36.893,0.0,17.669
B1806,149.892,14.874,164.766,0.0,29.124
B1811,31.308,3.794,35.102,0.0,6.072
B1230,107.114,3.213,110.327,0.0,27.507
B1227,190.103,18.974,209.077,0.0,37.19
B1229,108.831,11.579,120.41,0.0,21.969
B2600,58.379,8.074,66.453,0.0,15.885
B1769,17.746,1.159,18.904999999999998,0.0,2.625
B3907,55.395,8.537,63.932,0.0,16.848
B2602,53.596,8.256,61.852,0.0,16.51
B1757,61.662,5.638,67.3,0.0,10.269
B2596,167.051,3.092,170.143,0.0,31.736
B2656,9.856,0.363,10.219,0.0,4.9
B1771,42.423,4.632,47.055,0.0,7.883
B1772,126.554,14.322,140.876,0.0,28.313
B1547,16.331,1.094,17.425,0.0,2.276
B2826,13.071,1.126,14.197,0.0,2.816
B2820,13.059,1.122,14.181,0.0,2.807
B2827,7.958,0.982,8.94,0.0,2.651
B2821,13.124,1.156,14.280000000000001,0.0,3.045
B1548,17.545,1.825,19.37,0.0,2.313
B1518,19.223,2.134,21.357,0.0,2.919
B2828,7.936,1.119,9.055,0.0,2.666
B2829,13.055,1.122,14.177,0.0,2.766
B2359,55.064,6.161,61.225,0.0,11.231
B2363,85.726,10.746,96.472,0.0,20.218
B2899,13.192,1.039,14.231,0.0,2.152
B2814,100.702,9.473,110.175,0.0,17.935
B2904,31.358,5.733,37.091,0.0,10.197
B2815,78.137,8.449,86.586,0.0,15.82
B2362,13.359,1.032,14.391,0.0,2.293
B2902,83.545,12.502,96.047,0.0,16.726
B2354,29.8,5.733,35.533,0.0,10.17
B2366,11.948,0.966,12.914,0.0,1.848
B1455,131.558,21.324,152.882,0.0,43.88
B2834,12.993,1.121,14.114,0.0,2.789
B2835,14.62,1.113,15.732999999999999,0.0,3.365
B4048,43.994,4.878,48.872,0.0,8.364
B2837,49.685,5.569,55.254000000000005,0.0,9.815
B4047,39.488,4.956,44.444,0.0,7.833
B1453,85.233,4.895,90.128,0.0,12.634
B4046,0.0,17.285,17.285,0.0,3.331
B2840,49.646,5.567,55.213,0.0,9.796
B1546,16.365,1.094,17.459,0.0,2.283
B1519,17.088,0.967,18.055,0.0,3.374
B1544,14.603,1.073,15.676,0.0,2.181
B2755,14.165,0.996,15.161,0.0,2.065
B1520,16.565,1.1,17.665000000000003,0.0,2.317
B2756,14.06,0.998,15.058,0.0,2.033
B2845,15.832,0.936,16.768,0.0,3.054
B1552,24.359,1.376,25.735000000000003,0.0,3.269
B2901,11.835,0.966,12.801,0.0,1.822
B2905,37.259,6.111,43.37,0.0,10.885
B2907,40.974,4.496,45.47,0.0,7.737
B2364,20.582,1.245,21.827,0.0,3.105
B1461,235.994,21.166,257.16,0.0,42.738
B2371,111.314,13.786,125.1,0.0,26.773
B2908,39.349,4.495,43.843999999999994,0.0,7.564
B2906,117.369,14.486,131.855,0.0,28.02
B2909,35.167,4.485,39.652,0.0,7.537
B1521,19.225,1.194,20.419,0.0,4.191
B1551,17.941,1.075,19.016,0.0,2.29
B3674,83.74,14.842,98.582,0.0,30.214
B2757,14.15,1.012,15.162,0.0,2.068
B1522,14.128,1.012,15.14,0.0,2.044
B3632,50.901,11.643,62.544000000000004,0.0,23.697
B2846,35.89,3.999,39.889,0.0,6.499
B3633,35.198,7.623,42.821,0.0,14.912
B1506,94.611,10.903,105.51400000000001,0.0,20.205
B3634,37.078,8.265,45.343,0.0,16.285
B1454,95.657,8.485,104.142,0.0,15.856
B2843,49.802,5.571,55.373,0.0,9.841
B2838,50.79,5.767,56.557,0.0,10.512
B1452,49.685,5.571,55.256,0.0,9.811
B2839,36.228,4.222,40.45,0.0,7.118
B2841,50.162,5.755,55.917,0.0,10.311
B1433,43.154,4.73,47.884,0.0,8.386
B2842,35.539,4.053,39.592,0.0,6.92
B1023,49.465,5.581,55.04600000000001,0.0,10.099
B1444,18.93,1.277,20.207,0.0,2.931
B2370,62.388,7.697,70.085,0.0,15.386
B2275,50.535,5.611,56.145999999999994,0.0,9.78
B1450,45.086,5.581,50.667,0.0,8.948
B2368,81.08,10.706,91.786,0.0,20.9
B2276,39.195,4.488,43.683,0.0,7.72
B2375,45.289,5.062,50.351,0.0,8.758
B1508,29.329,0.947,30.276,0.0,4.435
B3635,74.223,14.057,88.28,0.0,29.001
B1507,39.011,4.069,43.080000000000005,0.0,7.046
B3962,29.748,3.354,33.102000000000004,0.0,5.604
B1524,36.722,2.531,39.253,0.0,5.697
B1525,36.338,3.847,40.185,0.0,6.684
B1526,36.348,3.85,40.198,0.0,6.694
B3639,65.752,12.625,78.377,0.0,25.569
B2659,157.184,15.026,172.21,0.0,29.489
B1024,34.872,4.039,38.911,0.0,6.742
B1021,42.923,4.74,47.663000000000004,0.0,8.317
B1523,42.888,4.647,47.535,0.0,7.804
B1025,38.357,4.082,42.439,0.0,6.759
B2867,20.669,1.33,21.999000000000002,0.0,3.669
B1509,53.067,5.072,58.139,0.0,9.069
B1443,13.292,1.012,14.304,0.0,2.175
B1022,43.192,4.76,47.952,0.0,8.387
B2868,38.954,4.108,43.062,0.0,6.915
B1442,12.962,1.016,13.978,0.0,2.226
B3292,14.48,1.012,15.492,0.0,2.236
B3266,37.503,4.413,41.916,0.0,7.495
B1093,63.438,2.815,66.253,0.0,11.85
B3197,18.082,2.121,20.203,0.0,3.014
B1087,17.585,1.26,18.845000000000002,0.0,2.86
B1088,17.999,1.284,19.282999999999998,0.0,2.919
B3196,36.822,1.166,37.988,0.0,7.205
B1086,28.693,1.798,30.491,0.0,5.108
B3195,11.771,1.085,12.856000000000002,0.0,2.36
B3190,16.279,1.243,17.522,0.0,2.846
B1085,15.877,1.12,16.997,0.0,2.635
B1089,36.202,2.2,38.402,0.0,5.947
B3265,29.409,3.891,33.3,0.0,6.624
B3262,44.147,5.103,49.25,0.0,8.966
B3260,37.36,4.409,41.769,0.0,7.445
B3261,13.613,1.044,14.657,0.0,2.219
B3264,10.114,0.997,11.111,0.0,2.115
B1090,17.295,1.251,18.546000000000003,0.0,2.775
B1106,29.252,3.887,33.138999999999996,0.0,6.566
B1097,14.851,1.065,15.916,0.0,2.319
B3272,17.512,1.257,18.769000000000002,0.0,2.808
B1098,15.028,1.027,16.055,0.0,2.365
B3259,37.445,4.235,41.68,0.0,7.427
B1101,14.236,1.041,15.277000000000001,0.0,2.199
B3271,10.772,0.978,11.75,0.0,2.241
B3258,37.424,4.411,41.835,0.0,7.472
B3761,10.495,1.012,11.507,0.0,2.193
B3270,9.918,0.942,10.86,0.0,2.062
B3760,13.874,1.041,14.915000000000001,0.0,2.198
B3194,13.103,1.215,14.318,0.0,2.79
B1058,15.674,1.238,16.912,0.0,2.714
B3174,14.314,1.1,15.414,0.0,2.051
B3191,16.763,1.25,18.013,0.0,2.938
B3180,15.27,1.135,16.405,0.0,2.615
B1084,15.843,1.123,16.966,0.0,2.589
B1057,12.268,1.076,13.344000000000001,0.0,2.579
B3189,16.189,1.236,17.425,0.0,2.812
B1060,12.95,1.118,14.068,0.0,2.631
B3166,15.812,1.232,17.044,0.0,2.727
B3269,10.621,0.973,11.594000000000001,0.0,2.211
B3257,29.282,3.889,33.171,0.0,6.589
B3268,9.69,0.933,10.623,0.0,2.015
B3267,14.893,1.023,15.916,0.0,2.328
B3767,12.024,0.942,12.966,0.0,1.933
B1092,26.051,1.304,27.354999999999997,0.0,6.594
B3768,10.97,0.961,11.931000000000001,0.0,2.13
B3255,37.749,4.398,42.147000000000006,0.0,7.521
B3769,10.487,0.964,11.451,0.0,2.189
B3275,37.281,4.409,41.69,0.0,7.44
B3750,14.371,1.0,15.371,0.0,2.228
B3770,10.49,0.964,11.454,0.0,2.189
B3751,10.61,0.971,11.581,0.0,2.211
B1091,26.923,1.533,28.456,0.0,4.384
B3771,11.676,0.965,12.641,0.0,2.116
B3752,10.595,0.971,11.566,0.0,2.209
B3274,29.268,3.889,33.157000000000004,0.0,6.589
B3753,10.595,0.971,11.566,0.0,2.209
B1102,13.466,1.119,14.584999999999999,0.0,2.582
B1074,14.986,1.128,16.114,0.0,2.361
B3193,15.475,1.113,16.588,0.0,2.654
B1055,30.696,1.609,32.305,0.0,5.228
B3168,18.134,1.295,19.429000000000002,0.0,2.725
B3192,12.88,1.208,14.088000000000001,0.0,2.71
B1075,16.679,1.243,17.921999999999997,0.0,2.857
B1056,15.658,1.229,16.887,0.0,2.692
B3171,15.072,1.103,16.175,0.0,2.506
B1079,13.789,1.058,14.847,0.0,2.129
B1054,32.383,1.803,34.186,0.0,5.657
B1099,14.397,1.003,15.4,0.0,2.225
B3273,38.426,4.415,42.841,0.0,7.74
B3763,13.943,1.009,14.952,0.0,2.291
B3764,10.278,0.957,11.235000000000001,0.0,2.143
B3754,14.361,1.001,15.362,0.0,2.222
B3277,50.248,5.611,55.858999999999995,0.0,9.992
B3765,11.374,0.979,12.353,0.0,2.212
B3755,10.644,0.972,11.616,0.0,2.221
B3766,8.238,0.883,9.120999999999999,0.0,1.754
B3756,10.642,0.973,11.615,0.0,2.222
B1103,12.106,0.949,13.055,0.0,1.947
B3170,16.063,1.137,17.2,0.0,2.557
B3757,10.647,0.973,11.620000000000001,0.0,2.222
B4201,44.194,5.436,49.63,0.0,9.88
B3758,10.646,0.973,11.619000000000002,0.0,2.221
B1100,14.387,1.003,15.39,0.0,2.221
B3772,14.368,0.998,15.366,0.0,2.231
B1080,14.816,1.127,15.943000000000001,0.0,2.339
B4202,36.226,4.089,40.315,0.0,7.001
B2031,186.21,22.471,208.681,0.0,42.922
B2032,89.253,10.323,99.576,0.0,19.086
B3010,43.572,4.619,48.191,0.0,8.01
B1991,65.7,7.694,73.394,0.0,13.606
B2033,89.436,10.455,99.891,0.0,19.135
B3009,37.065,4.261,41.326,0.0,7.36
B1990,61.023,7.206,68.229,0.0,12.358
B3076,41.513,4.777,46.29,0.0,8.356
B3011,43.739,5.217,48.955999999999996,0.0,7.996
B3012,42.145,5.035,47.18000000000001,0.0,7.588
B1983,45.513,4.975,50.488,0.0,8.54
B1986,75.654,9.197,84.851,0.0,15.136
B3008,37.274,4.424,41.698,0.0,7.441
B1980,122.824,15.713,138.537,0.0,27.238
B2012,52.659,6.269,58.928,0.0,10.198
B2013,33.869,3.568,37.437,0.0,5.751
B3075,37.315,4.428,41.742999999999995,0.0,7.474
B1981,99.932,12.011,111.943,0.0,21.641
B3074,41.975,4.947,46.922000000000004,0.0,8.523
B3073,37.098,4.262,41.36,0.0,7.395
B2039,0.0,0.0,0.0,0.0,0.411
B3072,37.258,4.253,41.511,0.0,7.409
B3071,37.232,4.256,41.488,0.0,7.423
B2040,101.082,11.245,112.327,0.0,21.639
B1959,28.785,2.819,31.604,0.0,4.415
B3080,108.933,12.927,121.86000000000001,0.0,24.265
B2034,103.043,11.821,114.864,0.0,22.236
B2044,117.875,13.093,130.968,0.0,24.823
B2045,60.625,6.764,67.389,0.0,12.167
B2037,50.561,5.47,56.031,0.0,9.571
B2046,55.691,6.238,61.929,0.0,10.913
B2530,25.728,2.728,28.456000000000003,0.0,4.273
B2047,109.053,12.383,121.43599999999999,0.0,23.386
B3083,56.906,6.424,63.33,0.0,11.301
B2036,55.576,6.239,61.815,0.0,10.887
B1942,53.365,5.628,58.993,0.0,10.225
B2042,32.058,3.403,35.461,0.0,5.335
B1957,19.715,2.102,21.817,0.0,3.029
B2041,23.074,1.332,24.406000000000002,0.0,3.711
B1958,51.296,5.475,56.771,0.0,9.807
B1956,21.595,1.464,23.058999999999997,0.0,3.857
B2038,71.243,10.132,81.375,0.0,19.501
B1955,47.51,5.187,52.696999999999996,0.0,9.094
B2043,21.186,2.113,23.299,0.0,2.984
B2035,26.819,3.015,29.834,0.0,4.867
B2507,136.006,12.258,148.264,0.0,23.508
B2065,46.699,5.01,51.708999999999996,0.0,8.49
B2064,104.422,11.29,115.71199999999999,0.0,20.947
B2198,133.084,14.361,147.445,0.0,27.32
B2066,99.334,10.188,109.522,0.0,19.112
B2201,47.354,5.196,52.55,0.0,8.704
B2067,102.293,10.726,113.019,0.0,19.919
B2200,46.325,5.005,51.330000000000005,0.0,8.426
B2068,95.665,9.605,105.27000000000001,0.0,17.77
B1968,23.36,1.278,24.637999999999998,0.0,3.512
B3084,42.763,5.124,47.887,0.0,8.826
B2048,41.874,5.11,46.984,0.0,8.615
B1967,24.789,1.296,26.085,0.0,3.638
B1966,24.33,1.284,25.613999999999997,0.0,3.313
B1965,36.631,3.787,40.418,0.0,6.142
B2528,26.206,2.912,29.118,0.0,4.508
B1964,27.527,3.107,30.634,0.0,4.809
B1963,56.041,6.42,62.461,0.0,11.164
B2056,33.527,4.075,37.602000000000004,0.0,7.584
B2058,81.219,8.677,89.89599999999999,0.0,16.566
B2052,33.439,1.986,35.425,0.0,6.047
B2053,77.865,8.591,86.45599999999999,0.0,16.121
B2054,83.732,9.388,93.12,0.0,17.552
B2061,39.346,5.064,44.41,0.0,8.951
B2060,81.408,9.353,90.761,0.0,16.742
B1941,29.077,3.108,32.185,0.0,4.599
B1952,53.816,6.095,59.911,0.0,10.648
B2781,37.035,5.768,42.803,0.0,9.853
B1940,27.934,3.106,31.04,0.0,4.408
B1954,44.952,6.705,51.657,0.0,11.555
B2379,103.366,13.736,117.102,0.0,26.026
B2782,146.365,20.056,166.42100000000002,0.0,26.324
B2780,50.303,6.285,56.587999999999994,0.0,11.101
B2706,54.706,7.352,62.05800000000001,0.0,12.828
B2703,41.625,5.252,46.877,0.0,9.004
B2055,67.014,10.968,77.982,0.0,21.884
B2051,17.849,2.216,20.065,0.0,3.087
B2062,22.266,2.645,24.910999999999998,0.0,3.61
B2076,29.358,3.489,32.847,0.0,5.083
B2075,16.83,2.24,19.07,0.0,2.848
B2073,23.656,2.919,26.575,0.0,3.941
B2071,64.826,10.476,75.30199999999999,0.0,20.603
B2072,27.77,3.262,31.032,0.0,4.835
B2091,18.395,1.118,19.512999999999998,0.0,3.752
B2089,23.367,1.572,24.939,0.0,3.728
B1067,15.404,1.247,16.651,0.0,2.713
B1076,14.114,1.048,15.162,0.0,2.271
B3185,14.757,1.1,15.857,0.0,2.412
B3175,15.59,1.126,16.716,0.0,2.557
B1061,15.549,1.101,16.65,0.0,2.596
B3164,15.825,1.119,16.944,0.0,2.639
B1068,14.988,1.091,16.079,0.0,2.444
B1077,16.792,1.208,18.0,0.0,2.871
B1071,15.897,1.104,17.001,0.0,2.634
B3773,11.42,0.979,12.399,0.0,2.227
B3774,8.666,0.903,9.569,0.0,1.852
B3179,14.037,1.081,15.118,0.0,2.319
B3775,11.406,0.978,12.384,0.0,2.226
B3776,10.635,0.971,11.606,0.0,2.225
B4203,39.117,4.445,43.562,0.0,7.48
B3173,14.0,1.063,15.063,0.0,2.17
B1104,14.424,1.001,15.424999999999999,0.0,2.231
B1081,14.997,1.088,16.085,0.0,2.357
B4204,29.32,3.902,33.222,0.0,6.411
B3161,14.972,1.087,16.059,0.0,2.509
B1062,15.282,1.089,16.371,0.0,2.504
B2029,32.976,3.385,36.361,0.0,5.534
B3178,15.668,1.118,16.785999999999998,0.0,2.57
B1069,15.713,1.111,16.823999999999998,0.0,2.64
B3165,19.314,1.324,20.638,0.0,3.434
B1063,18.8,1.287,20.087,0.0,2.805
B1070,15.178,1.106,16.284000000000002,0.0,2.454
B3184,17.881,1.134,19.015,0.0,2.578
B3454,75.675,9.868,85.54299999999999,0.0,18.856
B1865,70.231,7.132,77.363,0.0,13.414
B3451,65.296,8.693,73.989,0.0,16.327
B3446,65.744,8.656,74.4,0.0,16.357
B2023,75.313,9.558,84.87100000000001,0.0,18.45
B3450,64.196,8.445,72.64099999999999,0.0,16.099
B3280,64.9,8.69,73.59,0.0,16.31
B3169,15.273,1.078,16.351,0.0,2.459
B1065,118.871,11.9,130.771,0.0,23.663
B1064,21.492,1.355,22.847,0.0,3.377
B1073,15.959,1.238,17.197,0.0,2.669
B3183,18.192,1.128,19.32,0.0,2.633
B3163,18.517,1.316,19.833,0.0,2.904
B2026,154.885,20.077,174.962,0.0,41.213
B1066,14.625,1.06,15.685,0.0,2.356
B2017,54.271,5.469,59.74,0.0,9.854
B1072,18.94,1.335,20.275000000000002,0.0,3.355
B1105,38.993,4.289,43.282000000000004,0.0,7.433
B1078,16.823,1.252,18.075,0.0,2.997
B1083,15.021,1.126,16.147000000000002,0.0,2.365
B3177,14.821,1.12,15.940999999999999,0.0,2.554
B3181,13.804,1.031,14.835,0.0,2.142
B1082,16.425,1.264,17.689,0.0,2.779
B3172,15.658,1.11,16.768,0.0,2.601
B4221,185.674,25.148,210.822,0.0,50.338
B3176,19.999,1.275,21.273999999999997,0.0,3.24
B2018,50.36,4.931,55.291,0.0,8.79
B3404,67.332,8.597,75.92899999999999,0.0,16.498
B2019,41.603,4.058,45.661,0.0,6.801
B3406,55.378,8.186,63.564,0.0,15.377
B2016,45.893,6.239,52.132,0.0,12.41
B1399,140.448,17.942,158.39000000000001,0.0,37.136
B1395,42.868,4.757,47.625,0.0,9.231
B1396,26.125,2.696,28.821,0.0,4.047
B3160,167.979,3.621,171.60000000000002,0.0,30.963
